disaster_number,fema_declaration,state,declaration_type,declaration_date,incident_type,incident_begin_date,incident_end_date,state_fips,county_code,designated_area,last_refresh
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Klamath Reservation and Trust Lands,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Siletz Indian Reservation,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Warm Springs Indian Reservation,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Klamath TDSA,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,"Coos,Lower Unqua and Siuslaw Indian Reservation",2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Grand Ronde Indian Reservation,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Umatilla Indian Reservation,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Burns Paiute Indian Reservation,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Fort McDermitt Indian Reservation (Also NV),2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Cow Creek Indian Reservation,2026-08-20T20:50:08.994Z
4499,DR-4499-OR,OR,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,41,000,Coquille Indian Reservation,2026-08-20T20:50:08.994Z
4498,DR-4498-CO,CO,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,08,000,Southern Ute Indian Reservation,2026-08-20T20:50:08.994Z
4498,DR-4498-CO,CO,DR,2020-03-28T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,08,000,Ute Mountain Indian Reservation (Also NM),2026-08-20T20:50:08.994Z
4496,DR-4496-MA,MA,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,000,Wampanoag Tribe of Gay Head (Aquinnah),2026-08-20T20:50:08.994Z
4496,DR-4496-MA,MA,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,000,Mashpee Wampanoag Tribe,2026-08-20T20:50:08.994Z
4496,DR-4496-MA,MA,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,000,Hassanamisco Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Huron Potawatomi Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Sault Ste. Marie Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Pokagon Potawatomi Band (TDSA),2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Bay Mills Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Ontonagon Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,L'Anse Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Isabella Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Lac Vieux Desert Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Hannahville Community Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Grand Traverse Indian Reservation,2026-08-20T20:50:08.994Z
4494,DR-4494-MI,MI,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,26,000,Little Traverse Bay Indian Reservation,2026-08-20T20:50:08.994Z
4492,DR-4492-SC,SC,DR,2020-03-27T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,45,000,Catawba Indian Nation,2026-08-20T20:50:08.994Z
4488,DR-4488-NJ,NJ,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,34,000,Rankokus Indian Reservation,2026-08-20T20:50:08.994Z
4488,DR-4488-NJ,NJ,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,34,000,Ramapough (TDSA),2026-08-20T20:50:08.994Z
4487,DR-4487-NC,NC,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Waccamaw Siouan (TDSA),2026-08-20T20:50:08.994Z
4487,DR-4487-NC,NC,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Haliwa-Saponi (TDSA),2026-08-20T20:50:08.994Z
4487,DR-4487-NC,NC,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Lumbee (TDSA),2026-08-20T20:50:08.994Z
4487,DR-4487-NC,NC,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Coharie (TDSA),2026-08-20T20:50:08.994Z
4487,DR-4487-NC,NC,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Meherrin (TDSA),2026-08-20T20:50:08.994Z
4487,DR-4487-NC,NC,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,37,000,Eastern Band of Cherokee Indians,2026-08-20T20:50:08.994Z
4486,DR-4486-FL,FL,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Miccosukee Tribe of Indians of Florida,2026-08-20T20:50:08.994Z
4486,DR-4486-FL,FL,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Poarch Creek Reservation and Trust Lands (also AL),2026-08-20T20:50:08.994Z
4486,DR-4486-FL,FL,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,12,000,Florida Tribe of Eastern Creek (TDSA),2026-08-20T20:50:08.994Z
4485,DR-4485-TX,TX,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,48,000,Ysleta del Sur Pueblo (Indian Reservation),2026-08-20T20:50:08.994Z
4485,DR-4485-TX,TX,DR,2020-03-25T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,48,000,Kickapoo Reservation,2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,Apache Choctaw (TDSA),2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,Clifton Choctaw (TDSA),2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,Jena Band of Choctaw (TDSA),2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,Chitimacha Indian Reservation,2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,United Houma Nation (TDSA),2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,Tunica-Biloxi Indian Reservation,2026-08-20T20:50:08.994Z
4484,DR-4484-LA,LA,DR,2020-03-24T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,22,000,Coushatta Indian Reservation,2026-08-20T20:50:08.994Z
4483,DR-4483-IA,IA,DR,2020-03-23T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,19,000,Sac and Fox Tribe of the Mississippi in Iowa,2026-08-20T20:50:08.994Z
4483,DR-4483-IA,IA,DR,2020-03-23T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,19,000,Omaha Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Tulalip Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Hoh Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Yakama Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Swinomish Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Nooksack Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Sauk-Suiattle Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Chehalis Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Port Gamble Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Squaxin Island Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Skokomish Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Shoalwater Bay Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Makah Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Stillaguamish Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Puyallup Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Kalispel Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Lummi Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Jamestown Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Ozette Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Quileute Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Lower Elwha Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Quinault Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Upper Skagit Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Muckleshoot Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Samish (TDSA),2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Spokane Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Port Madison Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Nisqually Indian Reservation,2026-08-20T20:50:08.994Z
4481,DR-4481-WA,WA,DR,2020-03-22T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,53,000,Colville Indian Reservation,2026-08-20T20:50:08.994Z
4480,DR-4480-NY,NY,DR,2020-03-20T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,36,000,Cayuga Nation (TDSA),2026-08-20T20:50:08.994Z
4480,DR-4480-NY,NY,DR,2020-03-20T00:00:00.000Z,Biological,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,36,000,Oneida (East) Indian Reservation,2026-08-20T20:50:08.994Z
4469,DR-4469-SD,SD,DR,2019-11-18T00:00:00.000Z,Severe Storm,2019-09-09T00:00:00.000Z,2019-09-26T00:00:00.000Z,46,000,Flandreau Indian Reservation,2026-08-20T20:50:08.994Z
4469,DR-4469-SD,SD,DR,2019-11-18T00:00:00.000Z,Severe Storm,2019-09-09T00:00:00.000Z,2019-09-26T00:00:00.000Z,46,000,Yankton Indian Reservation,2026-08-20T20:50:08.994Z
4467,DR-4467-SD,SD,DR,2019-10-07T00:00:00.000Z,Severe Storm,2019-06-30T00:00:00.000Z,2019-07-21T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
4467,DR-4467-SD,SD,DR,2019-10-07T00:00:00.000Z,Severe Storm,2019-06-30T00:00:00.000Z,2019-07-21T00:00:00.000Z,46,000,Lower Brule Indian Reservation,2026-08-20T20:50:08.994Z
4463,DR-4463-SD,SD,DR,2019-09-23T00:00:00.000Z,Flood,2019-05-21T00:00:00.000Z,2019-06-07T00:00:00.000Z,46,000,Rosebud Indian Reservation,2026-08-20T20:50:08.994Z
4463,DR-4463-SD,SD,DR,2019-09-23T00:00:00.000Z,Flood,2019-05-21T00:00:00.000Z,2019-06-07T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
4459,DR-4459-WI,WI,DR,2019-08-27T00:00:00.000Z,Flood,2019-07-18T00:00:00.000Z,2019-07-20T00:00:00.000Z,55,000,St. Croix Indian Reservation,2026-08-20T20:50:08.994Z
4459,DR-4459-WI,WI,DR,2019-08-27T00:00:00.000Z,Flood,2019-07-18T00:00:00.000Z,2019-07-20T00:00:00.000Z,55,000,Menominee Indian Reservation,2026-08-20T20:50:08.994Z
4456,DR-4456-OK,OK,DR,2019-08-07T00:00:00.000Z,Severe Storm,2019-05-07T00:00:00.000Z,2019-06-09T00:00:00.000Z,40,000,Creek (OTSA),2026-08-20T20:50:08.994Z
4448,DR-4448-SD,SD,DR,2019-06-20T00:00:00.000Z,Severe Storm,2019-03-13T00:00:00.000Z,2019-03-26T00:00:00.000Z,46,000,Oglala Sioux Tribe of the Pine Ridge Reservation,2026-08-20T20:50:08.994Z
4446,DR-4446-NE,NE,DR,2019-06-17T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-01T00:00:00.000Z,31,000,Ponca (TDSA),2026-08-20T20:50:08.994Z
4446,DR-4446-NE,NE,DR,2019-06-17T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-01T00:00:00.000Z,31,000,Ponca TDSA,2026-08-20T20:50:08.994Z
4443,DR-4443-ID,ID,DR,2019-06-12T00:00:00.000Z,Flood,2019-04-07T00:00:00.000Z,2019-04-13T00:00:00.000Z,16,000,Nez Perce Indian Reservation,2026-08-20T20:50:08.994Z
4442,DR-4442-MN,MN,DR,2019-06-12T00:00:00.000Z,Flood,2019-03-12T00:00:00.000Z,2019-04-28T00:00:00.000Z,27,000,Upper Sioux Community (Indian Reservation),2026-08-20T20:50:08.994Z
4442,DR-4442-MN,MN,DR,2019-06-12T00:00:00.000Z,Flood,2019-03-12T00:00:00.000Z,2019-04-28T00:00:00.000Z,27,000,Prairie Island Community (Indian Reservation),2026-08-20T20:50:08.994Z
4442,DR-4442-MN,MN,DR,2019-06-12T00:00:00.000Z,Flood,2019-03-12T00:00:00.000Z,2019-04-28T00:00:00.000Z,27,000,Red Lake Indian Reservation,2026-08-20T20:50:08.994Z
4442,DR-4442-MN,MN,DR,2019-06-12T00:00:00.000Z,Flood,2019-03-12T00:00:00.000Z,2019-04-28T00:00:00.000Z,27,000,White Earth Indian Reservation,2026-08-20T20:50:08.994Z
4440,DR-4440-SD,SD,DR,2019-06-07T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-26T00:00:00.000Z,46,000,Oglala Sioux Tribe of the Pine Ridge Reservation,2026-08-20T20:50:08.994Z
4440,DR-4440-SD,SD,DR,2019-06-07T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-26T00:00:00.000Z,46,000,Rosebud Indian Reservation,2026-08-20T20:50:08.994Z
4440,DR-4440-SD,SD,DR,2019-06-07T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-26T00:00:00.000Z,46,000,Cheyenne River Indian Reservation,2026-08-20T20:50:08.994Z
4440,DR-4440-SD,SD,DR,2019-06-07T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-26T00:00:00.000Z,46,000,Lake Traverse (Sisseton) Indian Reservation,2026-08-20T20:50:08.994Z
4438,DR-4438-OK,OK,DR,2019-06-01T00:00:00.000Z,Severe Storm,2019-05-07T00:00:00.000Z,2019-06-09T00:00:00.000Z,40,000,Pawnee (OTSA),2026-08-20T20:50:08.994Z
4436,DR-4436-AZ,AZ,DR,2019-05-21T00:00:00.000Z,Severe Storm,2019-02-21T00:00:00.000Z,2019-02-24T00:00:00.000Z,04,000,Navajo Nation Reservation (Also NM and UT),2026-08-20T20:50:08.994Z
4430,DR-4430-IA,IA,DR,2019-04-29T00:00:00.000Z,Flood,2019-03-13T00:00:00.000Z,2019-04-01T00:00:00.000Z,19,000,Sac and Fox Tribe of the Mississippi in Iowa,2026-08-20T20:50:08.994Z
4425,DR-4425-CA,CA,DR,2019-04-08T00:00:00.000Z,Severe Storm,2019-02-14T00:00:00.000Z,2019-02-15T00:00:00.000Z,06,000,Soboba Indian Reservation,2026-08-20T20:50:08.994Z
4423,DR-4423-CA,CA,DR,2019-03-28T00:00:00.000Z,Severe Storm,2019-02-14T00:00:00.000Z,2019-02-14T00:00:00.000Z,06,000,Cahuilla Indian Reservation,2026-08-20T20:50:08.994Z
4422,DR-4422-CA,CA,DR,2019-03-26T00:00:00.000Z,Severe Storm,2019-02-14T00:00:00.000Z,2019-02-15T00:00:00.000Z,06,000,La Jolla Indian Reservation,2026-08-20T20:50:08.994Z
4420,DR-4420-NE,NE,DR,2019-03-21T00:00:00.000Z,Flood,2019-03-09T00:00:00.000Z,2019-07-14T00:00:00.000Z,31,000,Winnebago Indian Reservation,2026-08-20T20:50:08.994Z
4420,DR-4420-NE,NE,DR,2019-03-21T00:00:00.000Z,Flood,2019-03-09T00:00:00.000Z,2019-07-14T00:00:00.000Z,31,000,Omaha Indian Reservation,2026-08-20T20:50:08.994Z
4420,DR-4420-NE,NE,DR,2019-03-21T00:00:00.000Z,Flood,2019-03-09T00:00:00.000Z,2019-07-14T00:00:00.000Z,31,000,Sac and Fox Indian Reservation (Also KS),2026-08-20T20:50:08.994Z
4420,DR-4420-NE,NE,DR,2019-03-21T00:00:00.000Z,Flood,2019-03-09T00:00:00.000Z,2019-07-14T00:00:00.000Z,31,000,Ponca (TDSA),2026-08-20T20:50:08.994Z
4420,DR-4420-NE,NE,DR,2019-03-21T00:00:00.000Z,Flood,2019-03-09T00:00:00.000Z,2019-07-14T00:00:00.000Z,31,000,Santee Indian Reservation,2026-08-20T20:50:08.994Z
4409,DR-4409-AZ,AZ,DR,2018-11-30T00:00:00.000Z,Severe Storm,2018-10-01T00:00:00.000Z,2018-10-03T00:00:00.000Z,04,000,Tohono O'odham Reservation and Trust Lands,2026-08-20T20:50:08.994Z
4390,DR-4390-MN,MN,DR,2018-09-05T00:00:00.000Z,Flood,2018-06-15T00:00:00.000Z,2018-07-12T00:00:00.000Z,27,000,Red Lake Indian Reservation,2026-08-20T20:50:08.994Z
4390,DR-4390-MN,MN,DR,2018-09-05T00:00:00.000Z,Flood,2018-06-15T00:00:00.000Z,2018-07-12T00:00:00.000Z,27,000,Leech Lake Indian Reservation,2026-08-20T20:50:08.994Z
4390,DR-4390-MN,MN,DR,2018-09-05T00:00:00.000Z,Flood,2018-06-15T00:00:00.000Z,2018-07-12T00:00:00.000Z,27,000,White Earth Indian Reservation,2026-08-20T20:50:08.994Z
4389,DR-4389-AZ,AZ,DR,2018-08-31T00:00:00.000Z,Flood,2018-07-11T00:00:00.000Z,2018-07-12T00:00:00.000Z,04,000,Havasupai Indian Reservation,2026-08-20T20:50:08.994Z
